-0.0178,0.0233
0.0204,0.0233
0.0504,0.0233
0.0912,0.0233
0.1320,0.0233
0.1611,0.0233
0.2019,0.0233
0.2398,0.0233
0.2719,0.0233
0.3098,0.0233
0.3506,0.0233
0.3797,0.0233
0.4205,0.0233
0.4584,0.0233
0.4992,0.0233
0.5283,0.0233
0.5691,0.0233
0.6099,0.0233
0.6390,0.0243
0.6790,0.0404
0.7186,0.0552
0.7516,0.1018
0.7894,0.1556
0.8293,0.2466
0.8601,0.3374
0.8992,0.4786
0.9401,0.6441
0.9704,0.7812
1.0096,0.9734
1.0504,1.1828
1.0801,1.3266
1.1193,1.5062
1.1595,1.6723
1.1914,1.7753
1.2310,1.8673
1.2701,1.9360
1.3098,1.9838
1.3400,2.0044
1.3814,2.0306
1.4212,2.0404
1.4497,2.0462
1.4894,2.0577
1.5302,2.0577
1.5584,2.0667
1.5990,2.0691
1.6391,2.0755
1.6706,2.0806
1.7085,2.0806
1.7493,2.0806
1.7784,2.0806
1.8192,2.0806
1.8600,2.0806
1.8892,2.0806
1.9288,2.0920
1.9696,2.0920
1.9988,2.0920
2.0396,2.0920
2.0797,2.0981
2.1200,2.1035
2.1491,2.1035
2.1899,2.1035
2.2307,2.1035
2.2599,2.1035
2.3007,2.1035
2.3415,2.1035
2.3706,2.1035
2.4114,2.1035
2.4511,2.0920
2.4796,2.0920
2.5180,2.0920
