-0.0300,0.0233
0.0099,0.0233
0.0415,0.0233
0.0809,0.0233
0.1204,0.0233
0.1598,0.0233
0.1894,0.0233
0.2288,0.0233
0.2683,0.0233
0.3012,0.0233
0.3406,0.0233
0.3800,0.0233
0.4195,0.0233
0.4491,0.0233
0.4885,0.0233
0.5308,0.0278
0.5597,0.0348
0.5988,0.0418
0.6404,0.0601
0.6711,0.0837
0.7120,0.1245
0.7503,0.1851
0.7902,0.2795
0.8203,0.3482
0.8593,0.4605
0.8990,0.5950
0.9301,0.7167
0.9702,0.8802
1.0096,1.0587
1.0504,1.2502
1.0803,1.3943
1.1204,1.5578
1.1613,1.7131
1.1893,1.7932
1.2306,1.8942
1.2701,1.9509
1.3101,1.9955
1.3411,2.0163
1.3797,2.0320
1.4212,2.0519
1.4505,2.0577
1.4888,2.0691
1.5315,2.0691
1.5710,2.0691
1.5994,2.0806
1.6388,2.0806
1.6816,2.0806
1.7111,2.0806
1.7506,2.0806
1.7900,2.0806
1.8295,2.0806
1.8590,2.0807
1.9007,2.0920
1.9401,2.0920
1.9697,2.0920
2.0091,2.0920
2.0486,2.0920
2.0814,2.0920
2.1209,2.0920
2.1603,2.0920
2.1998,2.0920
2.2294,2.0920
2.2688,2.0920
2.3115,2.0920
2.3411,2.0920
2.3806,2.0920
2.4200,2.0920
2.4594,2.0920
2.4899,2.0806
2.5298,2.0806
