0.7789,0.0843
0.8105,0.0834
0.8312,0.0829
0.8572,0.0823
0.8920,0.0820
0.9090,0.0818
0.9437,0.0821
0.9614,0.0823
0.9858,0.0828
1.0207,0.0839
1.0363,0.0846
1.0717,0.0865
1.0973,0.0883
1.1232,0.0904
1.1492,0.0928
1.1841,0.0970
1.2015,0.0993
1.2303,0.1037
1.2515,0.1074
1.2771,0.1125
1.3114,0.1203
1.3280,0.1248
1.3630,0.1352
1.3885,0.1442
1.4098,0.1531
1.4396,0.1677
1.4700,0.1860
1.4914,0.2023
1.5174,0.2286
1.5426,0.2693
1.5683,0.3283
1.6027,0.4112
1.6196,0.4564
1.6503,0.5252
1.6816,0.5980
1.6972,0.6408
1.7317,0.7237
1.7648,0.8026
1.7836,0.8460
1.8100,0.9088
1.8434,0.9837
1.8609,1.0266
1.8902,1.0904
1.9106,1.1340
1.9382,1.1921
1.9717,1.2584
1.9879,1.2918
2.0223,1.3544
2.0485,1.3999
2.0737,1.4426
2.0999,1.4825
2.1297,1.5237
2.1512,1.5498
2.1764,1.5827
2.2029,1.6111
2.2266,1.6357
2.2620,1.6675
2.2808,1.6816
2.3135,1.7077
2.3381,1.7242
2.3609,1.7375
2.3915,1.7552
2.4208,1.7690
2.4422,1.7786
2.4684,1.7892
2.4942,1.7981
2.5179,1.8074
2.5536,1.8175
2.5708,1.8222
2.5993,1.8232
