0.0820,0.1120
0.0978,0.1107
0.1254,0.1084
0.1596,0.1061
0.1819,0.1047
0.1986,0.1039
0.2210,0.1028
0.2499,0.1017
0.2694,0.1015
0.2913,0.1012
0.3107,0.1011
0.3389,0.1013
0.3565,0.1017
0.3818,0.1029
0.3982,0.1038
0.4313,0.1061
0.4502,0.1078
0.4735,0.1106
0.4878,0.1126
0.5220,0.1187
0.5388,0.1222
0.5630,0.1283
0.5788,0.1325
0.6119,0.1438
0.6286,0.1502
0.6533,0.1621
0.6702,0.1713
0.6995,0.1908
0.7196,0.2075
0.7402,0.2269
0.7606,0.2507
0.7891,0.2914
0.8107,0.3280
0.8307,0.3681
0.8516,0.4127
0.8804,0.4712
0.9011,0.5176
0.9185,0.5582
0.9427,0.6105
0.9676,0.6667
0.9921,0.7223
1.0082,0.7615
1.0321,0.8158
1.0575,0.8731
1.0821,0.9294
1.0987,0.9664
1.1197,1.0153
1.1483,1.0803
1.1729,1.1383
1.1896,1.1780
1.2103,1.2261
1.2392,1.2921
1.2600,1.3412
1.2802,1.3903
1.3012,1.4371
1.3303,1.5043
1.3467,1.5418
1.3715,1.5982
1.3881,1.6328
1.4207,1.7002
1.4376,1.7296
1.4618,1.7696
1.4782,1.7956
1.5118,1.8401
1.5282,1.8598
1.5527,1.8872
1.5690,1.9031
1.6025,1.9321
1.6186,1.9445
1.6441,1.9577
