0.7741,0.0867
0.7972,0.0948
0.8319,0.1113
0.8587,0.1240
0.8838,0.1386
0.9081,0.1529
0.9395,0.1723
0.9690,0.1914
1.0032,0.2147
1.0291,0.2343
1.0638,0.2597
1.0811,0.2732
1.1066,0.2939
1.1405,0.3225
1.1699,0.3478
1.2004,0.3755
1.2259,0.3995
1.2613,0.4362
1.2772,0.4537
1.3106,0.4924
1.3389,0.5220
1.3721,0.5591
1.3970,0.5875
1.4325,0.6269
1.4604,0.6579
1.4832,0.6843
1.5092,0.7139
1.5393,0.7465
1.5683,0.7818
1.6026,0.8195
1.6282,0.8528
1.6589,0.8866
1.6803,0.9100
1.7096,0.9466
1.7399,0.9821
1.7698,1.0188
1.7991,1.0514
1.8343,1.0955
1.8523,1.1156
1.8759,1.1445
1.9099,1.1858
1.9377,1.2179
1.9718,1.2594
1.9970,1.2893
2.0315,1.3289
2.0473,1.3474
2.0823,1.3876
2.1075,1.4149
2.1425,1.4504
2.1678,1.4755
2.2024,1.5069
2.2274,1.5299
2.2495,1.5496
2.2775,1.5768
2.3096,1.6048
2.3392,1.6315
2.3695,1.6579
2.3993,1.6825
2.4333,1.7092
2.4505,1.7220
2.4763,1.7390
2.5106,1.7597
2.5404,1.7748
2.5710,1.7883
2.6001,1.7990
2.6311,1.8084
2.6478,1.8128
2.6823,1.8201
2.7068,1.8246
2.7414,1.8289
