0.3197,0.1004
0.3399,0.1016
0.3604,0.1033
0.3811,0.1052
0.3974,0.1068
0.4308,0.1115
0.4470,0.1141
0.4720,0.1190
0.4879,0.1225
0.5126,0.1293
0.5296,0.1345
0.5503,0.1418
0.5710,0.1503
0.5873,0.1576
0.6122,0.1706
0.6363,0.1861
0.6614,0.2041
0.6781,0.2171
0.7031,0.2398
0.7196,0.2567
0.7399,0.2794
0.7611,0.3048
0.7772,0.3268
0.8022,0.3631
0.8185,0.3890
0.8515,0.4455
0.8672,0.4741
0.8891,0.5142
0.9091,0.5515
0.9299,0.5901
0.9501,0.6281
0.9671,0.6616
0.9920,0.7097
1.0081,0.7417
1.0329,0.7893
1.0576,0.8394
1.0788,0.8820
1.0997,0.9248
1.1238,0.9736
1.1401,1.0085
1.1561,1.0422
1.1824,1.0975
1.1979,1.1318
1.2233,1.1884
1.2400,1.2224
1.2722,1.2955
1.2892,1.3305
1.3097,1.3755
1.3308,1.4225
1.3460,1.4552
1.3707,1.5059
1.3882,1.5400
1.4124,1.5849
1.4294,1.6139
1.4498,1.6485
1.4790,1.6910
1.5033,1.7238
1.5194,1.7440
1.5407,1.7683
1.5607,1.7898
1.5781,1.8077
1.6017,1.8304
1.6181,1.8448
1.6431,1.8662
1.6604,1.8807
1.6929,1.9061
1.7094,1.9183
1.7297,1.9326
1.7500,1.9469
1.7707,1.9560
